codigo,cantidad
1119395MSSS-080,5
1119395MSSS-085,5
1119395MSSS-090,5
1119395MSSS-095,5
1119395MSSS-100,5
1119395MSSS-105,5
1119395MSSS-110,5
1119395MSSS-115,5
1119395MSSS-120,5
1119395MSSS-130,5
1119396BKPNK-060,5
1119396BKPNK-065,5
1119396BKPNK-070,5
1119396BKPNK-075,5
1119396BKPNK-080,5
1119396BKPNK-085,5
1119396BKPNK-090,5
1119396BKPNK-100,5
1119396BSSNG-060,5
1119396BSSNG-065,5
1119396BSSNG-070,5
1119396BSSNG-075,5
1119396BSSNG-080,5
1119396BSSNG-085,5
1119396BSSNG-090,5
1119396BSSNG-100,5
1119396SCPP-060,5
1119396SCPP-065,5
1119396SCPP-070,5
1119396SCPP-075,5
1119396SCPP-080,5
1119396SCPP-085,5
1119396SCPP-090,5
1119396SCPP-100,5
MSB02-G6,5
MG-LLB2-RF,5
1121374ACTL-080,5
1121374ACTL-085,5
1121374ACTL-090,5
1121374ACTL-095,5
1121374ACTL-100,5
1121374ACTL-105,5
1121374ACTL-110,5
1121374ACTL-115,5
1121374ACTL-120,5
1121374ACTL-130,5
1121375BFPA-060,5
1121375BFPA-065,5
1121375BFPA-070,5
1121375BFPA-075,5
1121375BFPA-080,5
1121375BFPA-085,5
1121375BFPA-090,5
1121375BFPA-100,5
1134527SBBB-040-060,5
1134527SBBB-050-070,5
1134527SBBB-080-100,5
1134527SBBB-090-110,5
1134527SBBB-100-120,5
1134527SBBB-110-130,5
1134527SBBB-120-140,5
1134527SBBB-130-150,5
112253219-41,5
112253219-42,5
112253219-43,5
112253219-44,5
112253219-45,5
121940407-37,5
121942122-37,5
121410211-37,5
121410211-38,5
121410211-39,5
121410211-40,5
121410211-41,5
121410211-42,5
121410224-37,5
121410224-38,5
121410224-39,5
121410224-40,5
121410224-41,5
121410224-42,5
121412615-37,5
121412615-38,5
121412615-39,5
121412615-40,5
121412615-41,5
121412615-42,5
121413312-37,5
121413312-38,5
121413312-39,5
121413312-40,5
121413312-41,5
121413312-42,5
121419863-37,5
